order_number,date,price,quantity,product_id,SKU,canceled,"""-S""","""-M""",-L,-XL,-XXL,TEM,TEH,TAM,TAH,CAA,CAS,HOP,HOZ,SHT,SHF,SHR,SHC,COT,COP,TEK,TAK,TEI,TAI,ACC,POL,CAP,JOG,POL,TAP,,Types ,,,,,,,,,
RTS012752,22/07/2017,59.09,1,106,MS202-TEK-OL-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,MS247-TAK-WH-XXL,,,,,,,
RTS012752,22/07/2017,59.09,1,107,MS202-TEK-OL-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,MS246-TAK-OL-S,,,,,,,
RTS012752,11/04/2017,53.63,1,108,MS135-TAK-BK-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS246-TAK-OL-M,,,,,,,
RTS012752,20/07/2017,62.72,1,109,MS155-SHT-GY-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS246-TAK-OL-L,,,,,,,
RTS012982,3/07/2017,108.18,1,110,MS270-HOZ-GY-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS246-TAK-OL-XL,,,,,,,
RTS012982,27/07/2017,53.63,1,111,MS135-TAK-BK-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS246-TAK-OL-XXL,,,,,,,
RTS012982,15/07/2017,99.09,1,112,MS275-HOZ-BN-S,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS231-TAK-BK-S,,,,,,,
P045630,24/07/2017,53.63,1.00,113,MS045-TAH-GY-M,FALSE,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS231-TAK-BK-M,,,,,,,
P045630,25/07/2017,99.09,1.00,114,MS275-HOZ-BN-XXL,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS231-TAK-BK-L,,,,,,,
P045630,25/07/2017,71.81,1.00,115,MS255-SHT-NA-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS231-TAK-BK-XL,,,,,,,
P045630,25/07/2017,71.81,1.00,116,MS250-SHT-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS231-TAK-BK-XXL,,,,,,,
P045630,27/07/2017,53.63,1.00,117,MS135-TAK-BK-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS230-TAK-WH-S,,,,,,,
P045630,28/07/2017,53.63,1.00,118,MS246-TAK-OL-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS230-TAK-WH-M,,,,,,,
P045630,29/07/2017,26.36,1.00,119,MS185-CAP-BK-M_DELETED_2017-07-31_11-02-36,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,MS230-TAK-WH-L,,,,,,,
P045630,31/07/2017,53.63,1.00,120,MS085-SHC-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS230-TAK-WH-XL,,,,,,,
P045630,31/07/2017,53.63,1.00,121,MS135-TAK-BK-XL,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS230-TAK-WH-XXL,,,,,,,
P045630,31/07/2017,53.63,1.00,122,MS247-TAK-WH-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS232-TAK-BU-S,,,,,,,
P045630,31/07/2017,53.63,1.00,123,MS246-TAK-OL-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS232-TAK-BU-M,,,,,,,
P045630,31/07/2017,99.09,1.00,124,MS275-HOZ-BN-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS232-TAK-BU-L,,,,,,,
P045630,1/08/2017,50.00,1.00,125,MS140-TAH-GY-L,FALSE,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS232-TAK-BU-XL,,,,,,,
P045630,2/08/2017,71.81,1.00,126,MS260-SHT-GY-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS232-TAK-BU-XXL,,,,,,,
P045630,2/08/2017,53.63,1.00,127,MS231-TAK-BK-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS290-JOG-BK-S,,,,,,,
P045630,2/08/2017,26.36,1.00,128,MS195-CAP-RD,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,MS290-JOG-BK-M,,,,,,,
P045630,4/08/2017,53.63,1.00,129,MS246-TAK-OL-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS290-JOG-BK-L,,,,,,,
P045630,4/08/2017,71.81,1.00,130,MS145-SHR-GY-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS290-JOG-BK-XL,,,,,,,
P045630,4/08/2017,53.63,1.00,131,MS232-TAK-BU-S,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS290-JOG-BK-XXL,,,,,,,
P045630,5/08/2017,86.36,1.00,132,MS290-JOG-BK-XXL,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
RTS012299,5/07/2017,99.09,1,133,MS275-HOZ-BN-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
RTS012299,10/07/2017,99.09,1,134,MS275-HOZ-BN-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
RTS012299,13/06/2017,30.90,1,135,MS155-SHT-GY-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
RTS012299,9/07/2017,59.09,1,136,MS200-TEK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,MS270-HOZ-BK-S,,,,,,,
RTS012299,9/07/2017,40.90,1,137,MS220-TEK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,MS270-HOZ-BK-M,,,,,,,
RTS012523,11/06/2017,36.36,1,138,MS015-TEH-GY-L,FALSE,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS270-HOZ-BK-L,,,,,,,
RTS012523,25/04/2017,71.81,1,139,MS055-SHT-BW-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS270-HOZ-BK-XL,,,,,,,
RTS012523,10/07/2017,99.09,1,140,MS275-HOZ-BN-XL,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS270-HOZ-BK-XXL,,,,,,,
RTS012523,12/07/2017,99.09,1,141,MS275-HOZ-BN-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS275-HOZ-BN-S,,,,,,,
RTS012523,20/06/2017,44.54,1,142,MS055-SHT-BW-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS275-HOZ-BN-M,,,,,,,
RTS012523,3/07/2017,53.64,1,143,MS045-TAH-GY-L,FALSE,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS275-HOZ-BN-L,,,,,,,
RTS012523,3/07/2017,53.64,1,144,MS135-TAK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS275-HOZ-BN-XL,,,,,,,
RTS012523,3/07/2017,40.90,1,145,MS110-TEK-GY-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,MS275-HOZ-BN-XXL,,,,,,,
RTS012523,3/07/2017,40.90,1,146,MS110-TEK-GY-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,MS260-SHT-GY-S,,,,,,,
RTS012523,16/07/2017,59.09,1,147,MS200-TEK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,MS260-SHT-GY-M,,,,,,,
RTS012523,16/07/2017,62.72,1,148,MS213-TEK-BU-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,MS260-SHT-GY-L,,,,,,,
RTS012523,16/07/2017,53.63,1,149,MS135-TAK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS260-SHT-GY-XL,,,,,,,
RTS012523,18/07/2017,71.81,1,150,MS250-SHT-BK-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS260-SHT-GY-XXL,,,,,,,
P045031,10/07/2017,99.09,1.00,151,MS290-JOG-BK-S,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,MS280-POL-GY-S,,,,,,,
P045031,10/07/2017,80.91,1.00,152,MS280-POL-GY-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,MS280-POL-BK-M,,,,,,,
P045031,10/07/2017,99.09,1.00,153,MS275-HOZ-BN-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS280-POL-BK-L,,,,,,,
P045031,10/07/2017,99.09,1.00,154,MS275-HOZ-BN-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS280-POL-BK-XL,,,,,,,
P045031,10/07/2017,99.09,1.00,155,MS275-HOZ-BN-XL,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS280-POL-BK-XXL,,,,,,,
P045031,10/07/2017,99.09,1.00,156,MS290-JOG-BK-XXL,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,MS255-SHT-NA-S,,,,,,,
P045031,10/07/2017,26.36,1.00,157,MS190-CAP-NA-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,MS255-SHT-NA-M,,,,,,,
P045031,10/07/2017,44.54,1.00,158,MS160-SHT-BK-XXL,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS255-SHT-NA-L,,,,,,,
P045031,10/07/2017,53.63,1.00,159,MS085-SHC-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS255-SHT-NA-XL,,,,,,,
P045031,10/07/2017,53.63,1.00,160,MS135-TAK-BK-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS255-SHT-NA-XXL,,,,,,,
P045031,11/07/2017,53.63,1.00,161,MS246-TAK-OL-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS285-SHT-BK-S,,,,,,,
P045031,11/07/2017,99.09,1.00,162,MS275-HOZ-BN-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS285-SHT-BK-M,,,,,,,
P045031,11/07/2017,53.63,1.00,163,MS246-TAK-OL-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS285-SHT-BK-L,,,,,,,
P045031,12/07/2017,44.55,1.00,164,MS160-SHT-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS285-SHT-BK-XL,,,,,,,
P045031,12/07/2017,53.64,1.00,165,MS045-TAH-GY-L,FALSE,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS285-SHT-BK-XL,,,,,,,
P045031,12/07/2017,53.64,1.00,166,MS135-TAK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS135-TAK-BK-S,,,,,,,
P045031,12/07/2017,71.81,1.00,167,MS055-SHT-BW-S,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS135-TAK-BK-M,,,,,,,
P045031,12/07/2017,62.72,1.00,168,MS155-SHT-GY-S,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS135-TAK-BK-L,,,,,,,
P045031,12/07/2017,108.18,1.00,169,MS270-HOZ-GY-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS286-SHT-BK-6,,,,,,,
P045031,12/07/2017,99.09,1.00,170,MS275-HOZ-BN-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS286-SHT-BK-L,,,,,,,
P045031,12/07/2017,40.90,1.00,171,MS220-TEK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,MS286-SHT-BK-XL,,,,,,,
P045031,12/07/2017,99.09,1.00,172,MS275-HOZ-BN-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS286-SHT-BK-XL,,,,,,,
P045031,13/07/2017,80.90,1.00,173,MS280-POL-GY-XL,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,MS286-SHT-BK-S,,,,,,,
P045031,13/07/2017,40.90,1.00,174,MS220-TEK-BK-XL,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,MS145-SHR-GY-S,,,,,,,
P045031,13/07/2017,26.36,1.00,175,MS185-CAP-BK-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,MS145-SHR-GY-M,,,,,,,
P045031,14/07/2017,53.63,1.00,176,MS135-TAK-BK-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS145-SHR-GY-L,,,,,,,
P045031,14/07/2017,108.18,1.00,177,MS270-HOZ-GY-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS145-SHR-GY-XL,,,,,,,
P045031,14/07/2017,62.73,1.00,178,MS155-SHT-GY-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS145-SHR-GY-XXL,,,,,,,
P045031,15/07/2017,71.81,1.00,179,MS255-SHT-NA-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS155-SHT-GY-S,,,,,,,
P045031,15/07/2017,71.81,1.00,180,MS250-SHT-BK-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS155-SHT-GY-M,,,,,,,
P045031,15/07/2017,71.81,1.00,181,MS055-SHT-BW-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS155-SHT-GY-L,,,,,,,
P045031,15/07/2017,50.00,1.00,182,MS140-TAH-GY-M,FALSE,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS155-SHT-GY-XL,,,,,,,
P045031,15/07/2017,71.81,1.00,183,MS260-SHT-GY-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS155-SHT-GY-XXL,,,,,,,
P045031,15/07/2017,53.63,1.00,184,MS135-TAK-BK-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS160-SHT-BK-S,,,,,,,
P045031,15/07/2017,99.09,1.00,185,MS275-HOZ-BN-S,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS160-SHT-BK-M,,,,,,,
P045031,15/07/2017,53.63,1.00,186,MS135-TAK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,MS160-SHT-BK-L,,,,,,,
P045031,16/07/2017,62.72,1.00,187,MS155-SHT-GY-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS160-SHT-BK-XL,,,,,,,
P045031,16/07/2017,62.72,1.00,188,MS155-SHT-GY-XL,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,MS160-SHT-BK-XXL,,,,,,,
P045031,16/07/2017,53.63,1.00,189,MS135-TAK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,16/07/2017,53.63,1.00,190,MS135-TAK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,16/07/2017,59.09,1.00,191,MS200-TEK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,16/07/2017,62.72,1.00,192,MS213-TEK-BU-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,17/07/2017,26.36,1.00,193,MS195-CAP-RD,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
P045031,17/07/2017,53.63,1.00,194,MS130-TAI-BK-XL,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,
P045031,17/07/2017,53.63,1.00,195,MS245-TAK-BK-XL,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,17/07/2017,53.63,1.00,196,MS247-TAK-WH-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,18/07/2017,62.72,1.00,197,MS125-TEI-NA-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,18/07/2017,62.72,1.00,198,MS211-TEK-WH-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,18/07/2017,71.81,1.00,199,MS250-SHT-BK-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,18/07/2017,71.81,1.00,200,MS055-SHT-BW-S,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,18/07/2017,53.63,1.00,201,MS247-TAK-WH-XL,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,18/07/2017,53.63,1.00,202,MS232-TAK-BU-XL,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,19/07/2017,71.81,1.00,203,MS255-SHT-NA-XL,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,19/07/2017,71.81,1.00,204,MS260-SHT-GY-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,19/07/2017,62.72,1.00,205,MS160-SHT-BK-S,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,19/07/2017,71.81,1.00,206,MS260-SHT-GY-S,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,20/07/2017,53.64,1.00,207,MS135-TAK-BK-S,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,20/07/2017,62.72,1.00,208,MS155-SHT-GY-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,21/07/2017,53.63,1.00,209,MS135-TAK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,21/07/2017,53.63,1.00,210,MS230-TAK-WH-XL,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,21/07/2017,71.81,1.00,211,MS145-SHR-GY-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,21/07/2017,71.81,1.00,212,MS055-SHT-BW-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,22/07/2017,108.18,1.00,213,MS270-HOZ-GY-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,22/07/2017,59.09,1.00,214,MS202-TEK-OL-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,22/07/2017,59.09,1.00,215,MS202-TEK-OL-M,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,23/07/2017,99.09,1.00,216,MS275-HOZ-BN-S,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
P045031,23/07/2017,99.09,1.00,217,MS290-JOG-BK-S,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
P045031,23/07/2017,53.63,1.00,218,MS230-TAK-WH-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
RTS011594,2/06/2017,53.63,1,219,MS135-TAK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
RTS011594,2/05/2017,53.63,1,220,MS135-TAK-BK-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
RTS011594,10/06/2017,44.54,1,221,MS055-SHT-BW-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
RTS011594,21/05/2017,59.09,1,222,MS202-TEK-OL-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
RTS011594,8/06/2017,30.90,1,223,MS111-TEK-BU-L,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
